8.31,1.92,10.1,1.52,-80.12,66.04
8.47,2.13,9.21,4.21,-75.55,68.54
8.09,2.13,8.28,1.1,-65.06,71.22
8.01,2.26,7.15,-6.83,-48.72,72.26
7.81,2.68,6.36,-14.63,-39.76,70.67
7.44,2.91,6.3,-16.22,-31.77,67.5
7.02,3.06,6.57,-7.68,-20.98,60.73
7.22,3.16,5.98,11.22,-8.35,49.51
7.41,2.95,5.34,28.35,1.04,38.17
6.85,2.72,4.3,37.19,2.44,27.8
6.43,2.39,4.21,36.71,1.95,19.27
5.74,1.98,4.68,36.34,5.73,12.13
5.12,1.74,5.36,40.12,16.65,5.06
4.65,1.17,5.33,46.1,25.24,1.59
4.12,0.62,5.37,48.78,34.33,2.32
4.32,-0.02,6.49,46.34,53.48,3.48
4.43,-0.31,6.87,46.28,77.26,2.2
4.51,-0.76,6.09,46.77,89.63,0.79
4.1,-1.09,5.1,41.28,87.5,2.2
3.87,-1.36,4.98,31.65,79.15,3.17
3.82,-1.52,5.58,22.07,72.26,2.5
4.36,-1.64,6.78,14.45,66.77,-2.01
4.53,-1.95,7.18,16.28,60.43,-9.82
4.19,-1.62,7.91,17.87,36.28,-15.67
4.13,-1.35,8.79,13.6,13.66,-15.37
4.32,-1.34,9.96,9.88,-0.3,-17.93
3.57,-1.75,10.76,15.24,-13.78,-23.17
2.11,-1.91,13.76,12.19,-15.37,-20.73
1.89,-2.08,16.67,6.77,6.04,-14.94
1.41,-2.08,17.64,16.1,27.07,-9.82
0.32,-1.91,17.32,26.59,30,-1.46
-0.43,-1.8,17.07,32.19,29.76,8.54
0.02,-2.13,16.46,34.09,30.61,15.49
0.85,-2.48,16.3,34.02,26.4,17.99
1.71,-2.57,16.39,29.76,19.57,15.18
2.35,-2.61,15.29,25.61,-5.12,9.7
2.6,-2.51,14.42,18.9,-29.02,2.26
2.04,-2.57,13.46,10.98,-44.45,-2.74
1.68,-3.07,11.55,6.34,-51.83,-6.34
1.76,-3.23,10.38,-2.62,-49.02,-4.39
1.84,-3.38,9.38,-12.26,-30.61,2.87
1.8,-3.17,8.25,-21.65,-5.61,13.78
2.2,-2.69,6.56,-24.45,16.95,22.26
2.62,-1.38,4.7,-23.17,29.09,25.85
3.41,0.26,2.85,-23.05,22.38,22.07
4.35,0.95,1.51,-27.62,5.24,17.68
3.99,1.67,1,-30.67,-15.43,10.18
4.13,1.81,0.7,-30.55,-33.96,2.62
4.69,2.11,0.53,-30.85,-52.38,-7.38
5.03,1.49,1.42,-30.85,-63.72,-16.65
6.24,0.67,1.63,-35.43,-67.8,-22.93
6.29,-0.06,2.09,-39.69,-68.47,-29.45
5.95,-1.2,2.55,-35.61,-72.07,-36.71
6.34,-1.65,4.5,-28.96,-67.8,-42.87
6.27,-2.07,6.87,-18.29,-57.44,-46.65
6.01,-1.73,8.99,-5.55,-44.39,-50.79
5.97,-1.38,9.82,9.76,-38.9,-54.63
5.84,-0.84,10.07,23.29,-41.22,-58.78
5.7,-0.55,10.49,31.83,-51.1,-61.34
5.59,-0.41,10.91,39.15,-51.58,-59.69
5.35,-0.91,10.56,48.23,-57.01,-47.99
4.28,-1.3,11.57,41.04,-60.61,-27.56
3.82,-2.62,12.5,26.95,-55.73,-11.16
3.92,-2.54,12.13,16.22,-47.19,2.07
3.97,-1.7,10.95,4.39,-39.02,1.95
3.66,-1.19,11.83,-4.57,-45.79,1.89
1.59,-0.01,13.12,-12.8,-51.34,1.46
-1.01,1,14.68,-16.52,-33.11,-0.98
-3.35,0.92,15.24,-6.77,-1.77,-1.4
-5.18,-0.53,14.48,2.93,43.96,4.7
-6.37,-1,13.15,3.78,81.1,18.29
-6.38,-0.64,12.49,-5.43,125.24,30.24
-6.22,-0.61,11.9,-14.88,167.56,35.85
-6.27,-0.47,10.24,-10.85,193.05,33.96
-5.3,-1.35,8.61,-5.55,203.66,32.99
-3.98,-2.09,7,2.99,199.88,34.45
-2.82,-2.17,6.83,5.73,197.92,33.54
-1.98,-1.69,8.33,-3.41,215.06,31.34
0.08,-1.32,8.88,-15.67,240.3,31.52
2.04,-1.15,7.71,-25.67,241.34,27.26
4.22,-0.15,6.06,-38.29,212.99,26.83
6.01,0.55,2.83,-52.93,153.11,26.22
9.03,1.11,2.12,-59.21,62.07,21.52
12.34,2.23,1.02,-72.8,-17.68,-2.5
14.66,2.88,0.45,-73.72,-68.17,-29.33
13.62,3.41,-0.39,-77.32,-116.16,-67.68
11.19,3.09,0.79,-75.85,-188.23,-116.28
9.23,0.87,4.37,-76.65,-257.19,-141.16
7.95,-0.83,8.83,-83.17,-284.14,-134.21
5.26,-1.32,11.73,-67.93,-271.22,-111.16
3.92,-1.65,11.22,-27.01,-243.47,-96.46
2.55,-1.2,10.83,12.38,-217.31,-93.6
-0.03,-3.05,10.38,35.55,-179.57,-64.82
-1.61,-2.76,10.35,21.95,-141.22,-17.32
-2.63,-0.57,11.86,-17.68,-72.62,6.04
-3.74,0.2,12.34,-53.29,-4.15,25.55
-4.33,0.73,12.7,-66.1,48.35,44.88
-4.81,0.35,12.74,-59.08,92.01,54.45
-6.49,1.37,12.95,-46.1,131.16,64.82
-8.49,1.21,13.09,-42.62,161.95,79.69
-9.02,0.83,13.06,-47.99,176.77,97.13
-7.09,0.72,13.13,-42.13,182.68,106.4
-5.69,0.61,12.98,-28.6,165.67,100
-4.98,0.41,13.55,-9.02,151.71,91.58
-4,0.91,12.9,11.34,137.68,81.83
-2.39,0.98,12.58,16.95,142.44,73.66
1.66,2.31,10.98,-1.46,145.85,62.56
5.31,3.27,7.47,-27.62,136.28,47.07
7.78,2.89,2.34,-46.89,91.71,40.3
11.82,4.07,-0.44,-53.6,47.93,26.83
15.67,5.47,-2.64,-74.63,-14.63,14.27
18.79,7.18,-1.92,-85.61,-67.01,9.57
18.07,5.6,-3.06,-73.47,-96.58,-2.13
16.86,4.21,-0.02,-55.06,-101.28,-17.56
15.07,1.81,3.03,-41.46,-70.79,-22.07
12.11,1.63,5.44,-36.1,-51.58,-25.43
12.22,1.63,4.95,-23.05,-57.07,-29.63
11.54,2.57,3.96,-15.3,-88.96,-42.38
9.37,3.5,4.38,-24.57,-147.5,-47.99
5.08,4.53,6.4,-32.26,-209.45,-50.12
-1.81,2.29,9.77,-29.15,-227.62,-36.83
-6.4,4.08,15.07,-66.28,-215,-24.27
-13.46,5.5,16.1,-62.32,-136.04,-15.98
-17.4,5.2,17.03,-44.15,-1.89,-2.01
-16.38,3.63,16.27,-38.6,146.83,29.09
-9.26,1.35,14.23,-33.35,261.58,59.45
-2.68,1.34,11.46,-38.54,304.63,72.44
5.06,1.74,9.19,-48.48,282.19,69.88
16.76,3.4,2.57,-33.48,197.07,45.67
17.94,5.65,1.2,16.77,79.33,24.63
13.3,6.16,0.82,-17.56,-39.27,-16.95
10.68,6.43,7.27,-34.57,-132.44,-34.02
7.51,2.25,6.3,6.83,-219.21,-27.5
3.8,3.02,8.26,78.6,-236.89,-20.43
2.61,2.84,11.92,73.35,-221.71,-23.17
2.88,3.71,13.29,61.34,-172.8,2.5
2.22,3.97,12.99,28.05,-64.82,-26.04
4.28,3.87,13.2,21.71,16.34,-20.06
7.09,3.97,11.31,9.45,84.82,-30.55
10.48,3.88,7.87,21.22,110.18,-38.54
12.18,5.33,6.07,50.12,75.79,-49.69
10.85,4.34,7.43,51.1,50.12,-65.12
7.7,2.72,6.33,28.48,27.44,-68.11
8.47,2.21,6.62,12.44,3.41,-66.71
7.8,1.66,6.3,3.29,-17.62,-65.24
7.69,2.71,8.37,-25.79,-33.48,-50.79
4.43,2.64,10.58,-44.45,-38.05,-46.58
5.5,0.12,11.01,-37.44,-40.24,-38.17
0.1,2.48,10.31,-29.27,-7.56,-32.19
-0.2,2.98,9.12,-17.32,-5.49,-26.4
-3.22,4.15,10.19,0.85,8.41,-2.93
-5.32,5.79,11.41,26.65,21.28,35.85
-8.1,5.9,12.34,18.84,54.82,80.73
-9.41,4.53,11.21,17.26,107.19,113.17
-8.61,4.12,10.36,35.3,158.72,149.82
-7.48,3.41,9.19,51.58,185.36,179.51
-4.68,2.32,6.55,55.91,171.03,186.58
-2.82,1.97,5.3,120.67,149.14,154.27
1.45,0.88,3.78,140.79,98.78,101.4
5.91,0.43,2.83,105.97,53.6,43.05
9.77,2.25,3.64,45.73,12.44,-17.07
12.78,4.49,1.69,-2.44,-18.84,-87.74
11.69,4.05,2.52,-24.27,-34.33,-160
9.7,1.68,4.55,-67.07,-40.06,-198.72
6.85,2.97,7.6,-129.39,-56.52,-181.83
6.76,4.51,8.2,-199.69,-84.76,-114.82
6.31,6.76,10.08,-234.39,-104.69,-82.19
5.78,4.13,14.14,-169.63,-108.6,-36.83
5.66,3.38,13.27,-70,-64.76,-41.34
4.98,1.17,11.92,-1.83,-26.65,-51.52
3.28,2.24,8.51,12.99,-9.27,-46.16
4.85,2.68,7.77,5.67,-11.65,-36.59
4.63,2.7,7.93,7.56,-23.6,-32.26
2.4,2.39,7.83,16.04,-44.82,-24.57
-0.75,3.08,8.34,17.74,-80.24,-11.65
-4.43,3.37,9.86,24.57,-123.17,3.11
-9.4,4.58,10.37,45.98,-144.39,23.72
-12.4,5.63,10.59,64.15,-116.1,57.38
-12.65,5.75,12.04,66.52,-50.79,92.44
-11.57,4.17,14.51,65.97,22.5,126.1
-9.14,3.01,15.57,65.73,89.57,152.25
-6.6,0.99,15.12,108.72,136.52,174.33
-4.08,-1.81,14.3,132.74,147.01,175.06
-1.4,-1.19,15.73,135.3,155.97,146.64
5.48,1.42,13.39,73.9,128.72,108.9
10.52,3.65,10.96,54.02,112.56,63.05
15.8,4.85,7.25,39.63,86.16,12.99
19.6,7.59,4.6,23.29,33.84,-33.05
19.6,8.27,2.08,4.63,-53.72,-79.94
19.1,8.21,0.96,-34.76,-126.34,-98.11
16.34,6.91,0.87,-61.22,-205,-95.36
13.97,4.77,1.45,-63.17,-270.12,-98.66
9.83,-0.94,1.55,-20.73,-317.86,-97.68
4.19,-0.74,3.72,1.77,-312.07,-91.16
1.4,0.38,4.75,-22.87,-263.78,-67.32
-1.51,-1.66,8.19,-32.74,-189.33,-39.82
-5.35,-2.73,9.38,-41.95,-104.63,2.74
-5.78,-1.92,7.5,-6.28,-18.66,37.26
-3.29,0.31,11.89,1.95,75,75.73
0.77,1.71,14.89,-13.23,129.33,109.75
3.09,4.13,10.33,-17.13,139.02,147.13
6.01,4.52,6.78,-6.4,93.35,153.96
5.9,4.52,7.76,11.89,15.3,118.35
2.17,3.24,7.89,33.72,-66.4,62.13
1.3,5.24,9.28,65.06,-137.8,14.45
4.73,7.37,9.38,115.55,-183.47,-23.54
7.66,4.81,6.81,158.66,-196.89,-56.28
6.22,4.25,5.74,153.41,-204.63,-87.13
6.01,1.17,8.02,133.96,-211.52,-102.8
4.35,-2.38,10.85,106.58,-176.64,-91.04
0.33,-2.62,12.45,60.61,-126.16,-72.13
-5.07,-0.59,11.95,7.38,-104.45,-73.11
-7.72,0.81,12.26,-76.58,-79.08,-62.01
-9.55,-1.16,10.72,-107.99,-14.27,-43.23
-9.52,-1.2,8.13,-104.82,46.16,8.23
-11.16,0.02,9.59,-100.61,97.5,49.82
-15.26,0.07,13.94,-78.23,138.29,69.69
-10.24,-0.77,13.57,-53.66,182.68,81.16
-7.53,-1.27,16.58,-52.19,263.11,106.1
-3.13,-3.39,15.64,8.84,355.91,132.13
2.89,2.38,8.12,8.48,394.69,91.52
10.37,4.74,7.08,-4.7,395.61,49.69
12.3,6.94,2.25,-44.08,301.95,-26.71
10.72,7.15,1.3,-76.04,199.45,-95.85
6.42,3.06,1.82,-39.88,84.21,-143.47
0.68,-3.06,4.92,-31.46,-87.01,-134.33
-10.41,-3.35,8.86,-48.41,-267.25,-71.52
-10.39,-4.94,8.83,-35.37,-338.66,47.8
-6.07,0.11,13.66,7.5,-304.94,104.76
-3.25,2.28,17.16,33.78,-195.36,85.61
-1.02,5.29,19.6,-9.45,-20.37,95.79
7.89,5.86,13.92,-18.48,86.34,83.11
19.04,8.6,7.27,-6.77,106.46,42.01
11.26,4.34,5.69,21.28,71.89,20.98
6.53,4.89,3.56,56.1,14.82,-15.55
-0.95,3.93,6.26,54.45,-86.16,-65.97
-2.69,-0.22,8.97,29.02,-189.82,-69.88
-2.83,-0.94,10.21,9.39,-214.45,-32.07
-1.76,-0.69,10.7,3.84,-183.6,-12.8
-3.49,-0.6,11.19,19.02,-111.71,9.7
-2.35,1.86,10.28,24.21,-34.88,13.9
-0.37,1.44,8.5,19.69,7.01,-2.68
4.82,1.45,9.17,4.09,43.6,-8.9
5.26,1.9,9.58,-19.39,64.94,-15.3
1.63,2.72,10.53,-25.85,67.26,-26.28
0.53,1.29,8.65,-19.88,48.05,-30.24
-1.38,0.69,9.25,-8.29,37.13,-26.59
0.08,1.48,9.83,-9.02,19.15,-23.41
0.29,1.71,9.9,-10,-2.44,-26.46
-0.14,0.5,10.2,-10.37,-24.33,-29.69
0.02,0.3,10.18,-5.55,-33.48,-24.82
0.25,0.63,10.48,-0.61,-20.73,-21.71
1.11,0.76,11.82,0.12,1.71,-23.72
1.8,1.51,11.08,2.5,15.73,-28.66
1.99,1.69,10.23,1.04,13.72,-37.44
1.26,2.23,9.38,0.24,6.71,-43.96
0.23,2.88,9.38,10.67,13.23,-51.58
0.66,2.41,10.53,25.43,18.23,-61.65
1.92,1.13,12.53,35.67,38.11,-64.76
-3.57,2.59,6.77,45.61,5.37,-62.32
-5.58,2.39,8.2,52.56,-27.56,-60.3
-2.06,1.39,10.32,56.58,11.16,-35.06
-1.81,0.87,12.39,69.33,19.39,-18.9
-1.64,1.76,12.79,61.04,42.19,-16.59
-1.19,1.32,9.64,56.71,32.8,-19.21
-0.61,0.78,13.29,50.98,53.35,-20.98
-0.2,0.42,14.32,57.19,105.55,-19.21
0.67,0.41,14.66,65.91,159.02,-26.28
1.64,-1.15,17.71,56.77,242.19,-25
2.13,-1.1,17.86,53.78,339.57,-17.74
3.11,-2.46,16,74.94,400.12,-7.62
3.36,-2.8,13.72,90.61,452.62,17.56
4.03,-2.47,3.94,31.22,398.72,42.99
2.95,-4.41,2.26,4.45,298.72,63.41
2.78,-1.35,-2.16,-35.55,72.8,55.49
0.22,0.88,-3.37,-9.02,-224.88,24.69
-1.28,1.82,1.59,5.79,-547.37,-15.79
-2.61,2.04,1.75,14.45,-858.47,-54.27
-2.96,-0.26,1.27,46.52,-1051.51,-79.08
-3.94,-7.59,11.31,-10.73,-964.14,-90.79
-6.78,0.78,17.38,-106.52,-545.54,-35.79
-5.93,-0.41,18.55,-142.25,-98.41,6.04
-13.88,2.05,15.76,-118.72,264.69,81.04
-18.66,4.54,16.58,-12.87,632.86,150.49
-17.76,0.88,14.39,24.15,835.05,174.57
-4.29,-0.16,4.45,-10.24,932.92,224.21
3.55,-4.49,0.63,63.72,724.08,162.25
8.49,-0.35,-3.53,-18.23,428.23,60.73
19.6,6.3,-9.06,-84.63,62.68,-105.91
0.95,4.15,-4.54,67.8,-243.96,-253.84
-5.97,6.14,-0.86,58.96,-554.63,-335.55
-8.43,-2.29,9.14,-27.32,-822.86,-399.39
-0.58,-8.39,14.07,-62.62,-867.06,-292.86
-4.97,-6.42,3.34,-199.27,-613.04,-121.46
-8.53,-9.6,13.05,-172.56,-126.71,74.45
-10.29,3.81,10.28,-114.51,222.62,115.24
-12.39,10.11,19.6,67.38,521.15,176.16
-11.7,11.19,19.6,114.02,863.35,160.67
-1.91,-4.75,7.19,176.46,895.84,183.47
1.7,-5.1,12.67,113.72,734.08,162.44
4.97,-4.9,9.79,12.8,631.21,169.21
9.61,-2.87,3.18,-113.35,423.04,139.14
17.07,3.2,-5.12,-54.39,256.1,17.93
19.6,6.25,-7.53,-9.21,-27.13,5.43
15.54,6.7,0.87,-17.74,-267.13,-56.34
-4.54,8.47,-6.71,-75.18,-606.03,-86.58
-4.42,2.39,-3.46,66.28,-856.52,-145.55
-5.53,-0.81,4.96,58.72,-956.88,-192.13
-5.5,-3.28,7.87,49.82,-965.54,-194.63
1.83,-17.37,19.6,5.61,-696.4,-99.15
-1.57,3.32,16.21,-77.26,-403.65,-114.15
-0.87,-6.59,10.51,-85.97,-235,-17.99
-11.75,1.01,14.95,-99.33,34.33,13.11
-13.39,1.37,7.81,-68.11,335.55,57.07
-13.58,3.74,4.73,-15.06,523.47,74.08
-8.23,0.77,-1.28,42.87,662.07,122.93
-2.94,0.2,4.43,-3.78,749.99,201.64
-1.88,-0.73,-3.54,-41.77,783.53,227.5
1.51,-8.32,-4.04,113.54,399.51,87.56
4.49,-3.18,2.01,-155,295.18,73.05
4.35,3.09,-5.35,-26.52,106.22,24.15
7.45,4.42,1.86,104.45,-122.86,-2.87
17.46,19.6,-4.82,189.02,-500.48,-249.45
-0.49,-7.42,1.41,214.69,-816.27,-197.86
5.71,-0.86,17.17,199.21,-920.78,-256.52
-9.68,-6.14,19.6,26.95,-741.03,-204.27
0.9,-9.8,19.6,-3.66,-470.24,-161.58
-3.94,-1.74,19.6,-109.39,-230.18,-99.51
-11.98,0.07,15.25,-128.54,55.85,-23.72
-16.88,2.34,7.87,-106.46,313.17,15.79
-11.33,-0.14,4.82,-6.77,492.62,58.41
-6.12,-0.78,4.83,49.63,629.81,140.97
-5.3,-0.5,2.18,-48.84,716.03,237.19
-5.64,0.38,-3.74,-104.94,769.38,241.46
11.55,-16.07,11.17,-38.17,567.8,91.89
1.98,-3.71,8.05,-167.38,445.85,109.02
5.28,2.04,-0.67,-117.44,283.47,82.13
7.77,7.55,-1.99,-54.88,53.54,91.4
8.4,13.72,0.62,12.93,-176.1,65.3
19.6,19.6,-4.53,9.7,-509.08,-202.74
0.3,-6.84,-5.71,27.44,-839.81,-193.66
-2.59,-9.21,6.51,190.12,-965.97,-235.18
1.28,-12.95,19.6,132.62,-715.79,-206.46
-6.43,-4.17,19.6,25.79,-543.9,-112.13
-8.92,-0.74,12.2,36.95,-388.78,-78.6
-0.91,1.88,14.33,-45.73,-153.41,-58.96
-12.44,2.06,13.81,-46.1,80,34.63
-10.83,2.02,9.71,28.54,308.05,119.82
-4.07,-2.2,12.39,-97.19,668.71,256.28
-14.93,-1.22,0.98,-125.43,1085.72,303.78
-12.55,2.92,-19.6,-241.46,934.75,295.06
19.6,-15.85,19.6,183.53,578.96,-61.04
7.97,0.34,5.96,-142.13,352.13,50.98
7.71,9.67,-1.07,-83.29,8.05,42.07
9.64,13.1,-5.11,-31.65,-266.34,8.41
4.21,-0.77,-4.55,55.24,-671.09,-22.19
-8.82,5.88,6.79,105.67,-867.86,-116.77
16.7,7.07,19.6,204.14,-883.22,-240.36
-0.17,-5.27,16.13,136.71,-720.42,-321.4
-3.91,-10.33,19.6,171.28,-506.89,-152.32
-6.75,-3.16,12.56,137.01,-338.78,-139.51
-5.48,-0.83,11.36,63.47,-165.85,-122.62
-5.29,2.85,9.56,-50.18,27.38,3.48
-19.6,8.85,19.6,-129.75,568.9,123.35
-14.33,-0.71,-0.17,-118.78,832.55,233.11
-4.27,-2.26,10.03,-33.11,999.93,292.19
-8.36,0.63,1.34,63.35,1004.62,302.38
-2.87,-5.41,-15.28,-43.84,553.29,202.62
16.16,-5.09,17.3,-91.28,119.88,83.96
4.3,13.17,5.3,-5.91,-174.08,29.57
7.9,3.75,-4.84,66.28,-515.67,-89.15
5.04,6.5,-7.26,269.51,-911.52,-203.29
-10.28,-3.02,19.6,226.71,-977.06,-324.14
1.64,-13,19.6,253.6,-776.15,-408.35
-9.44,-4.93,18.22,137.01,-556.64,-272.5
-5.11,-2.9,17.42,22.32,-342.01,-221.46
-5.26,2.96,9.54,-56.34,-131.46,-151.83
-3.78,5.23,8.21,-202.8,107.56,-85.55
-14.39,3.63,18.25,-229.27,590.73,73.54
-19.6,-2.71,3.81,-138.72,919.44,238.05
-1.04,-0.95,10.7,-65.18,1019.87,277.99
-18.31,-2.03,3.61,-33.9,1117.67,356.58
-19.6,-1.44,-18.98,-132.74,846.88,360.24
13.37,2.97,-2.09,155.73,254.2,3.35
10.4,-8.74,8.16,26.71,104.82,35.67
7.64,3.32,-5.83,-62.5,-99.51,57.93
9.53,9.77,2.6,-46.1,-395.85,43.41
11.57,11.63,1.35,36.52,-641.64,-57.01
1.73,4.77,11.89,20.37,-621.7,-189.75
4.69,-8.89,19.6,91.83,-351.76,-185.97
2.86,-2.65,19.6,14.45,-178.6,-171.1
1.38,2.76,10.11,77.99,-128.47,-155.12
2.54,-0.12,6.87,119.15,-75.43,-69.02
-2.01,0.4,4.96,127.19,-37.38,12.19
-3.07,-0.13,10.14,65.43,24.69,38.84
-2.06,-1.03,11.16,-0.24,152.07,55.91
-0.05,-2.52,10.81,-74.63,248.9,64.27
1.79,-1.44,10.18,-77.8,228.17,50.61
2.31,-0.39,12.47,-103.84,170.73,43.41
3.93,0.23,11.83,-110.61,120.49,18.41
2.79,1.67,10.94,-136.77,91.4,11.4
2.42,3.92,9.24,-120.91,72.56,12.07
3.1,4.18,10.1,-90.85,37.01,11.4
2.84,2.47,10.53,-54.94,11.65,6.04
3.94,1.32,9.23,-32.74,21.71,3.78
3.06,1.41,5.48,-10.85,28.11,-2.07
2.82,2.1,4.76,18.78,12.99,-4.76
3.26,2.35,5.07,46.89,6.89,-4.02
3.64,2.39,6.53,56.65,5.98,-2.93
3.81,2.54,8.12,59.76,1.1,-3.41
4.13,2.36,9.21,53.35,0.24,-4.09
4.53,2.3,8.76,43.11,14.94,2.87
4.82,1.3,10.08,34.39,26.1,9.76
4.37,0.41,10.63,16.1,49.02,21.65
4.68,0.93,11.18,-11.89,74.57,29.82
4.83,1.65,10.27,-20.18,78.78,29.69
4.57,1.84,10.14,-18.84,81.28,28.41
4.71,2.17,9.78,-15.91,74.45,25.43
5.26,1.95,9.38,-19.82,76.1,23.29
4.57,2.01,9.32,-24.94,92.13,23.84
4.17,1.89,9.29,-22.87,102.5,23.72
3.82,2.13,8.63,-16.83,135.43,26.95
3.54,1.52,7.69,-4.57,156.52,33.48
4.57,2.15,7.46,1.65,190.12,36.04
5.92,2.79,7.2,9.76,196.71,24.15
7.13,1.71,6.95,17.26,165.85,13.9
7.77,3.1,6.71,5.55,136.52,10.18
7.7,2.5,6.99,-3.96,123.41,-5.43
8.75,2.15,5.53,-15.12,97.86,-21.46
9.73,3.46,5.75,-19.27,84.02,-21.77
8.58,2.17,4.42,-18.6,64.51,-9.82
8.11,2.86,4.57,-21.83,55.18,3.05
9.13,3.11,3.79,-27.99,48.48,1.34
9.76,3.21,2.94,-29.76,43.41,-2.8
8,2.57,3.27,-21.22,36.77,3.78
6.09,2.62,3.72,-14.82,26.1,9.02
6.58,3.22,3.82,-3.6,31.34,4.39
7.54,3.21,3.21,9.94,28.48,-2.38
7.54,3.18,3.66,25.3,10,-13.48
7.47,2.92,3.76,28.29,-3.84,-21.89
8.3,2.52,4.36,27.68,-12.93,-27.62
8.78,2.44,4.59,22.62,-12.38,-26.89
8.23,2.84,4.59,19.69,-10.24,-27.99
6.45,2.19,5.06,17.32,-14.02,-21.46
8.76,3.57,5.06,21.28,-21.34,-33.48
9.88,3.01,5.23,29.27,-33.6,-42.56
7.05,2.68,7.26,35.43,-38.96,-38.72
5.1,0.85,5.19,10.91,-24.33,-18.11
7.59,1.79,6.1,14.69,-10.3,-20.79
9.58,1.63,8.86,31.89,17.74,-25.37
7.02,-0.81,10.32,32.56,81.16,-12.38
6.27,1.8,6.14,1.59,70.24,-14.15
7.6,1.45,2.73,13.41,13.35,-17.44
7.87,2.84,4.75,20.67,-24.15,-39.15
7.92,0.3,6.19,26.65,-43.17,-38.78
9.23,1.32,7.53,30.67,-42.44,-46.04
9.53,2.52,8.49,38.29,-42.13,-59.51
8.45,-1.98,8.57,49.51,-35.49,-33.35
7.07,-0.23,9.36,52.26,-16.77,-46.22
6.44,0.24,9.88,55.49,-6.4,-15.06
2.57,-3.45,7.19,44.02,-12.19,16.77
1.98,-2.6,4.82,-0.43,-21.59,26.71
1.22,0.61,2.83,-14.15,-54.27,52.19
0.36,1.6,2.73,-26.59,-88.9,79.82
0.34,1.23,1.9,-37.8,-113.47,62.44
5.47,2,1.54,-29.27,-128.47,39.94
12.34,0.93,2.04,-22.19,-121.16,0.79
15.92,0.5,4.28,-3.35,-130.85,-23.78
13.95,0.3,5.65,-26.28,-131.83,-28.66
12.78,-0.04,6.82,-40.43,-79.51,-34.15
11.34,1.07,6.18,-36.52,-46.52,-29.57
10.17,1.53,6.16,-20.85,-26.83,-34.51
9.85,0.93,6.06,-8.05,-19.39,-34.39
9.97,-0.18,5.09,-5.91,-36.4,-27.07
10.32,-0.56,5.49,-14.45,-54.76,-18.05
10.22,-0.72,6.01,-23.6,-47.62,-3.48
9.9,-0.4,5.62,-24.57,-13.84,9.27
9.01,0.07,4.85,-16.65,7.8,19.02
8.5,0.54,4.94,-2.44,2.56,25.18
8.89,0.85,6.58,10.06,0.3,28.9
8.27,1.06,7.14,10.73,12.13,32.5
8.33,1.41,7.7,10.3,29.15,31.46
8.83,1.55,8.31,7.38,46.04,26.77
9.08,1.41,8.49,1.59,55.06,19.15
8.68,1.53,8.36,-5.98,57.32,8.96
7.23,2.26,7.68,-5.73,55.85,-8.23
5.7,1.34,6.5,-2.87,40.24,-10.98
5.92,1.56,6.52,0.24,23.23,-19.57
5.59,1.25,6.36,-2.5,9.39,-22.32
5.74,1.16,5.9,-8.23,-5.79,-27.44
5.73,1.43,6.99,-9.88,-20.3,-31.1
5.13,1.49,8.04,-8.17,-27.19,-31.95
4.72,1.62,8.16,-6.71,-30.85,-31.89
4.52,1.95,8.44,-10.37,-29.82,-31.65
3.7,1.51,12.3,-32.13,-1.4,-27.13
5.39,0.84,6.18,-42.01,20.55,-20.73
2.55,3.58,4.49,-51.16,2.13,-22.19
4.65,1.86,3.85,-42.07,-34.45,-22.99
5.37,2.73,6.96,-29.94,-43.48,-20.55
4.8,3.3,7.7,-19.57,-40.67,-29.82
6.04,3.03,9.92,-15.91,-20.61,-37.99
5.99,1.55,9.99,-23.6,2.38,-35.49
4.42,0.05,6.2,-20.61,-20,-17.19
5.01,-1.12,6.95,5.3,-58.96,11.1
5.04,-2.96,12.82,17.74,-42.99,64.21
4.56,4.11,5.55,10.85,-54.51,43.96
7.61,0.17,8.77,-6.52,-53.17,56.58
7.14,2.78,5.94,-7.44,-85.49,37.38
5.03,0.21,7.88,-6.65,-100.61,41.46
6.83,0.84,7.38,-13.48,-59.76,34.45
4.64,0.71,7.48,-0.91,-26.04,37.19
4.43,1.27,6.53,-13.35,-11.28,21.83
2.35,1.91,6.76,-28.72,19.15,19.51
3.41,0.75,7.19,-36.52,36.71,26.71
5.67,1.37,8.05,-60.97,78.35,42.13
5.23,1.48,6.85,-71.46,87.32,42.5
5.66,1.41,7.57,-62.26,72.74,32.68
5.27,2.4,7.29,-54.39,62.68,21.46
5.63,2.54,6.67,-43.66,56.34,22.38
7.05,2.57,6.4,-40.49,57.68,27.68
11.58,1.67,9.03,-68.6,63.23,76.58
5.88,6.96,2.73,-15.3,13.9,114.88
6.52,4.74,3.19,12.5,-21.1,78.23
7.65,3.8,6.18,-3.05,-43.17,71.1
7.53,4.27,6.39,-4.63,-65.06,53.78
7.65,2.97,5.04,-15,-67.68,59.57
8.52,4.72,4.58,-14.02,-84.39,39.21
8.94,5.38,4.38,-34.02,-75.06,26.77
9.32,3.53,3.4,-51.89,-68.84,16.71
9.89,3.65,3.03,-54.21,-67.93,10.37
11.18,3.78,3.34,-43.66,-85.91,12.13
10.37,1.78,0.5,-11.28,-141.4,28.29
10.23,5.09,7.18,-26.34,-150.3,12.5
8.27,7.06,9.66,-45.55,-137.5,-20.79
6.12,5.1,7.1,-45,-148.54,-34.76
